mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
170270,Rajendra Dhedya Gavit,Elected,23-05-2019,In Office,Second Term,Palghar,Maharashtra,Shiv Sena,Male,Graduate,"B.A. Educated at Mumbai University, Maharashtra",56,29,0,240,0.668016194, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170244,Kapil Moreshwar Patil,Elected,23-05-2019,In Office,Second Term,Bhiwandi,Maharashtra,Bharatiya Janata Party,Male,Graduate,Graduate,62,27,0,118,0.964912281,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 11-08-2023.",24.43976303,0.294307337,77.08705717,0.788702577,32.20151515,0.587878788,154.6474747,0.743384507,Lok Sabha
170282,Rajan Baburao Vichare,Elected,23-05-2019,In Office,Second Term,Thane,Maharashtra,Shiv Sena,Male,Inter/ Higher Secondary,Inter/Higher Secondary,62,23,0,264,0.63562753, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170262,Gajanan Chandrakant Kirtikar,Elected,23-05-2019,In Office,Second Term,Mumbai-North-West,Maharashtra,Shiv Sena,Male,Graduate,B.A. (Ecomomics),79,37,0,541,0.712550607, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170260,Poonam Mahajan Alias Poonam Vajendla Rao,Elected,23-05-2019,In Office,Second Term,Mumbai-North-Central,Maharashtra,Bharatiya Janata Party,Female,Graduate,"Graduate, Diploma Course",42,6,0,276,0.858299595, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170273,Tatkare Sunil Dattatray,Elected,23-05-2019,In Office,First Term,Raigad,Maharashtra,Nationalist Congress Party,Male,Information Not Available,Information Not Available,68,41,0,503,0.663967611, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170280,Amol Ramsing Kolhe,Elected,23-05-2019,In Office,First Term,Shirur,Maharashtra,Nationalist Congress Party,Male,Graduate,M.B.B.S.,42,27,0,573,0.615384615, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170279,Sadashiv Kisan Lokhande,Elected,23-05-2019,In Office,Second Term,Shirdi,Maharashtra,Shiv Sena,Male,Inter/ Higher Secondary,Higher Secondary,61,6,0,181,0.688259109, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170242,Pritam Gopinath Munde,Elected,23-05-2019,In Office,Second Term,Beed,Maharashtra,Bharatiya Janata Party,Female,Graduate,"MBBS, D.Y. Patil Institute, Navi Mumbai",40,23,0,455,0.854251012, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170281,Jai Sidheshwar Shivachary Mahaswamiji,Elected,23-05-2019,In Office,First Term,Solapur,Maharashtra,Bharatiya Janata Party,Male,Doctorate,"M.A. Ph. D., Educated at Banaras Hindu University",68,26,0,111,0.769230769, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170277,Sanjaykaka Patil,Elected,23-05-2019,In Office,Second Term,Sangli,Maharashtra,Bharatiya Janata Party,Male,Inter/ Higher Secondary,Higher Secondary,58,9,0,270,0.489878543, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170547,Shriniwas Dadasaheb Patil,Elected,21-10-2019,In Office,Third Term,Satara,Maharashtra,Nationalist Congress Party,Male,Post Graduate,"M.A. (Economics), LL.B. Educated at SP College and Pune University",82,35,0,207,0.771428571, Data corresponds to the period from 01-06-2019 to 11-08-2023.,34.90920847,1.26564412,173.5313897,0.788702577,44.67981979,2.42987013,308.3193262,0.743384507,Lok Sabha
170255,Sanjay Sadashivrao Mandlik,Elected,23-05-2019,In Office,First Term,Kolhapur,Maharashtra,Shiv Sena,Male,Information Not Available,Information Not Available,59,6,0,548,0.607287449, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,52.74800161,2.884415584,352.4556898,0.743384507,Lok Sabha
170285,Rajkumar Ranjan Singh,Elected,23-05-2019,In Office,First Term,Inner Manipur,Manipur,Bharatiya Janata Party,Male,Doctorate,"M.A. (Geography), B.T. & PhD Educated at Guwahati University",70,20,0,10,0.938596491,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 11-08-2023.",24.43976303,0.294307337,77.08705717,0.788702577,11,N/A,11.5,0.878205128,Lok Sabha
170286,Lorho S. Pfoze,Elected,23-05-2019,In Office,First Term,Outer Manipur,Manipur,Nagaland People's Front,Male,Doctorate,"M.B.B.S. Educated at Regional Medical College (Regional Institute of Medical Sciences), Imphal, Manipur",63,6,0,36,0.817813765, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,15,N/A,34.5,0.878205128,Lok Sabha
170288,Agatha K. Sangma,Elected,23-05-2019,In Office,Third Term,Tura,Meghalaya,National Peoples Party,Female,Post Graduate,M.A. (Environmental Management); Diploma in Cyber Laws; Diploma in Corporate Laws; Diploma in Human Rights Laws; Diploma in Securities & Investment Laws,43,19,0,32,0.789473684, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,15.5,1,132.5,0.793522267,Lok Sabha
170289,C. Lalrosanga,Elected,23-05-2019,In Office,First Term,Mizoram,Mizoram,Mizo National Front,Male,Information Not Available,Information Not Available,66,3,0,44,0.639676113, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,3,N/A,44,0.639676113,Lok Sabha
170290,Tokheho,Elected,23-05-2019,In Office,Second Term,Nagaland,Nagaland,Nationalist Democratic Progressive Party,Male,Information Not Available,Information not available,67,6,0,49,0.574898785, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,6,N/A,49,0.574898785,Lok Sabha
170300,Suresh Pujari,Elected,23-05-2019,In Office,First Term,Bargarh,Odisha,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,63,38,0,31,0.910931174, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170318,Jual @ Juel Oram,Elected,23-05-2019,In Office,Fifth Term,Sundargarh,Odisha,Bharatiya Janata Party,Male,Diploma Course,"Diploma in Electrical Engineering 
Educated at U.G.I.E., Rourkela (Orissa)",62,6,0,212,0.870445344, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170317,Nitesh Ganga Deb,Elected,23-05-2019,In Office,First Term,Sambalpur,Odisha,Bharatiya Janata Party,Male,Inter/ Higher Secondary,12th Pass Educated at Maharashtra State Secondary & Higher Secondary Board,51,22,0,97,0.951417004, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170312,Chandrani Murmu,Elected,23-05-2019,In Office,First Term,Keonjhar,Odisha,Biju Janata Dal,Female,Graduate,"B. Tech. in Mechanical Engineering Educated at I.T.E.R., Bhubaneswar, Odisha",30,17,0,100,0.809716599, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170299,Pratap Chandra Sarangi,Elected,23-05-2019,In Office,First Term,Balasore,Odisha,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,68,12,0,196,0.879699248,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 11-08-2023.",18.21223625,1.20941922,114.3205137,0.788702577,16.25,0.65,124.25,0.786958238,Lok Sabha
170302,Manjulata Mandal,Elected,23-05-2019,In Office,First Term,Bhadrak,Odisha,Biju Janata Dal,Female,Information Not Available,Information Not Available,47,17,0,211,0.805668016, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170306,Mahesh Sahoo,Elected,23-05-2019,In Office,First Term,Dhenkanal,Odisha,Biju Janata Dal,Male,Diploma Course,"Inter Mediate, Diploma in Journalism Educated at Talcher College under Utkal University and Indira Gandhi Open University, Sambalpur",62,29,0,177,0.587044534, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170309,Basanta Kumar Panda,Elected,23-05-2019,In Office,First Term,Kalahandi,Odisha,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,62,31,0,196,0.87854251, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170315,Ramesh Chandra Majhi,Elected,23-05-2019,In Office,First Term,Nabarangpur,Odisha,Biju Janata Dal,Male,Graduate,"B.A., Educated at Panabeda College, Chandahandi, Odisha",45,25,0,115,0.63562753, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170310,Achyutananda Samanta,Elected,23-05-2019,In Office,First Term,Kandhamal,Odisha,Biju Janata Dal,Male,Doctorate,"M.Sc. (Chemistry), Ph.D, Educated at Utkal University, KIIT University, Odisha",59,30,0,157,0.668016194, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170307,Rajashree Mallick,Elected,23-05-2019,In Office,First Term,Jagatsinghpur,Odisha,Biju Janata Dal,Female,Doctorate,"MBBS., MD, (Pathology), Educated at MKCG Medical College & Hospital Berhampur",58,13,0,60,0.477732794, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170316,Pinaki Misra,Elected,23-05-2019,In Office,Fourth Term,Puri,Odisha,Biju Janata Dal,Male,Graduate,"B.A. (Hist.) Hons., LL.B.; Educated at St. Xavier`s School, Delhi, St. Stephen`s College and Faculty of Law, Delhi University",63,44,0,201,0.943319838, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170303,Aparajita Sarangi,Elected,23-05-2019,In Office,First Term,Bhubaneswar,Odisha,Bharatiya Janata Party,Female,Graduate,"B.A. (English Hons.), Educated at SM College, Bhagalpur University, Bihar",53,34,0,194,0.886639676, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170298,Pramila Bisoyi,Elected,23-05-2019,In Office,First Term,Aska,Odisha,Biju Janata Dal,Female,Under Matric,"Primary Education Educated at Karnoli Primary School, Ganjam, Odisha",74,7,0,45,0.692307692, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170301,Chandra Sekhar Sahu,Elected,23-05-2019,In Office,Second Term,Berhampur,Odisha,Biju Janata Dal,Male,Graduate,"B. Sc. (Hons.) LL B., Educated at Khalikot College, Berhampur University, (Orissa)",73,39,0,483,0.623481781, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,39.95,0.8,190.7,0.786958238,Lok Sabha
170320,Gurjeet Singh Aujla,Elected,23-05-2019,In Office,Second Term,Amritsar,Punjab,Indian National Congress,Male,Inter/ Higher Secondary,"Educated at P.N.B. Sr. Secondary School, Amritsar, Punjab",50,39,0,110,0.866396761, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,35.12878788,1.303030303,99.68939394,0.703872954,Lok Sabha
170324,Amar Singh,Elected,23-05-2019,In Office,First Term,Fatehgarh Sahib,Punjab,Indian National Congress,Male,Post Graduate,"M.A. Economics, MBBS Educated at Barkhatullah University and Amritsar Medical College, Punjab",70,49,0,199,0.858299595, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,35.12878788,1.303030303,99.68939394,0.703872954,Lok Sabha
170323,Mohammad Sadique,Elected,23-05-2019,In Office,First Term,Faridkot,Punjab,Indian National Congress,Male,Under Matric,Under Matric,84,13,0,2,0.643724696, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,35.12878788,1.303030303,99.68939394,0.703872954,Lok Sabha
170325,Sukhbir Singh Badal,Elected,23-05-2019,In Office,Fourth Term,Ferozpur,Punjab,Shiromani Akali Dal,Male,Information Not Available,Information Not Available,61,7,0,28,0.20242915, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,35.12878788,1.303030303,99.68939394,0.703872954,Lok Sabha
170322,Harsimrat Kaur Badal,Elected,23-05-2019,In Office,Third Term,Bathinda,Punjab,Shiromani Akali Dal,Female,Graduate,Degree in Dress designing,57,18,0,70,0.604938272,"This MP was a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 11-08-2023.",25.14390641,1.20941922,137.9145298,0.788702577,19.21969697,1.303030303,67.68939394,0.703872954,Lok Sabha
170331,Preneet Kaur,Elected,23-05-2019,In Office,Fourth Term,Patiala,Punjab,Indian National Congress,Female,Graduate,"B.A., T.T.C.; Educated at St. Bedes College and Convent of Jesus and Mary College, Shimla, Himachal Pradesh",78,16,0,27,0.846153846, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,35.12878788,1.303030303,99.68939394,0.703872954,Lok Sabha
170348,Narender Kumar,Elected,23-05-2019,In Office,First Term,Jhunjhunu,Rajasthan,Bharatiya Janata Party,Male,Graduate,B.Com,63,33,0,63,0.95951417, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,74.14285714,2.714285714,252.5714286,0.906497012,Lok Sabha
170355,Sumedhanand Saraswati,Elected,23-05-2019,In Office,Second Term,Sikar,Rajasthan,Bharatiya Janata Party,Male,Post Graduate,Post Graduate,71,68,0,425,0.91902834, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,74.14285714,2.714285714,252.5714286,0.906497012,Lok Sabha
170345,Rajyavardhan Singh Rathore,Elected,23-05-2019,In Office,Second Term,Jaipur Rural,Rajasthan,Bharatiya Janata Party,Male,Graduate,B.A,53,13,0,161,0.789473684, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,74.14285714,2.714285714,252.5714286,0.906497012,Lok Sabha
170344,Ramcharan Bohara,Elected,23-05-2019,In Office,Second Term,Jaipur,Rajasthan,Bharatiya Janata Party,Male,Inter/ Higher Secondary,Higher Secondary,67,83,0,276,0.935222672, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,74.14285714,2.714285714,252.5714286,0.906497012,Lok Sabha
170342,Jaskaur Meena,Elected,23-05-2019,In Office,Second Term,Dausa,Rajasthan,Bharatiya Janata Party,Female,Post Graduate,"M.A., B.Ed., Educated at Rajasthan University, Jaipur (Rajasthan)",76,71,0,293,0.943319838, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,74.14285714,2.714285714,252.5714286,0.906497012,Lok Sabha
170356,Sukhbir Singh Jaunapuria,Elected,23-05-2019,In Office,Second Term,Tonk-Sawai Madhopur,Rajasthan,Bharatiya Janata Party,Male,Graduate,B.Com.,65,24,0,182,0.943319838, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,74.14285714,2.714285714,252.5714286,0.906497012,Lok Sabha
170333,Bhagirath Chaudhary,Elected,23-05-2019,In Office,First Term,Ajmer,Rajasthan,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,69,73,0,197,1, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,74.14285714,2.714285714,252.5714286,0.906497012,Lok Sabha
170357,Arjunlal Meena,Elected,23-05-2019,In Office,Second Term,Udaipur,Rajasthan,Bharatiya Janata Party,Male,Post Graduate,"M.Com., B.Ed.",59,39,0,237,0.87854251, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,74.14285714,2.714285714,252.5714286,0.906497012,Lok Sabha
